      3123.20      181.039
      3123.64      180.963
      3124.08      180.887
      3124.52      180.811
      3124.96      180.735
      3125.40      180.660
      3125.84      180.584
      3126.28      180.508
      3126.72      180.432
      3127.16      180.357
      3127.60      180.281
      3128.04      180.206
      3128.48      180.130
      3128.92      180.054
      3129.36      179.979
      3129.80      179.903
      3130.24      179.828
      3130.68      179.752
      3131.12      179.677
      3131.56      179.601
      3132.00      179.526
      3132.44      179.451
      3132.88      179.375
      3133.32      179.300
      3133.76      179.225
      3134.20      179.149
      3134.64      179.074
      3135.08      178.999
      3135.52      178.924
      3135.96      178.848
      3136.40      178.773
      3136.84      178.698
      3137.28      178.623
      3137.72      178.548
      3138.16      178.472
      3138.60      178.397
      3139.04      178.322
      3139.48      178.247
      3139.92      178.172
      3140.36      178.097
      3140.80      178.022
      3141.24      177.947
      3141.68      177.872
      3142.12      177.797
      3142.56      177.722
      3143.00      177.648
      3143.44      177.573
      3143.88      177.498
      3144.32      177.423
      3144.76      177.348
      3145.20      177.273
      3145.64      177.199
      3146.08      177.124
      3146.52      177.049
      3146.96      176.975
      3147.40      176.900
      3147.84      176.825
      3148.28      176.751
      3148.72      176.676
      3149.16      176.601
      3149.60      176.527
      3150.04      176.452
      3150.48      176.378
      3150.92      176.303
      3151.36      176.229
      3151.80      176.154
      3152.24      176.080
      3152.68      176.005
      3153.12      175.931
      3153.56      175.857
      3154.00      175.782
      3154.44      175.708
      3154.88      175.633
      3155.32      175.559
      3155.76      175.485
      3156.20      175.411
      3156.64      175.336
      3157.08      175.262
      3157.52      175.188
      3157.96      175.114
      3158.40      175.040
      3158.84      174.965
      3159.28      174.891
      3159.72      174.817
      3160.16      174.743
      3160.60      174.669
      3161.04      174.595
      3161.48      174.521
      3161.92      174.447
      3162.36      174.373
      3162.80      174.299
      3163.24      174.225
      3163.68      174.151
      3164.12      174.077
      3164.56      174.004
      3165.00      173.930
      3165.44      173.856
      3165.88      173.782
      3166.32      173.708
      3166.76      173.634
      3167.20      173.561
      3167.64      173.487
      3168.08      173.413
      3168.52      173.340
      3168.96      173.266
      3169.40      173.192
      3169.84      173.119
      3170.28      173.045
      3170.72      172.971
      3171.16      172.898
      3171.60      172.824
      3172.04      172.751
      3172.48      172.677
      3172.92      172.604
      3173.36      172.530
      3173.80      172.457
      3174.24      172.386
      3174.68      172.315
      3175.12      172.244
      3175.56      172.173
      3176.00      172.102
      3176.44      172.030
      3176.88      171.959
      3177.32      171.888
      3177.76      171.817
      3178.20      171.746
      3178.64      171.676
      3179.08      171.605
      3179.52      171.534
      3179.96      171.463
      3180.40      171.392
      3180.84      171.321
      3181.28      171.250
      3181.72      171.179
      3182.16      171.109
      3182.60      171.038
      3183.04      170.967
      3183.48      170.896
      3183.92      170.826
      3184.36      170.755
      3184.80      170.684
      3185.24      170.614
      3185.68      170.543
      3186.12      170.472
      3186.56      170.402
      3187.00      170.331
      3187.44      170.261
      3187.88      170.190
      3188.32      170.120
      3188.76      170.049
      3189.20      169.979
      3189.64      169.908
      3190.08      169.838
      3190.52      169.767
      3190.96      169.697
      3191.40      169.626
      3191.84      169.556
      3192.28      169.486
      3192.72      169.415
      3193.16      169.345
      3193.60      169.275
      3194.04      169.205
      3194.48      169.134
      3194.92      169.064
      3195.36      168.994
      3195.80      168.924
      3196.24      168.853
      3196.68      168.783
      3197.12      168.713
      3197.56      168.643
      3198.00      168.573
      3198.44      168.503
      3198.88      168.433
      3199.32      168.363
      3199.76      168.293
      3200.20      168.223
      3200.64      168.153
      3201.08      168.083
      3201.52      168.013
      3201.96      167.943
      3202.40      167.873
      3202.84      167.803
      3203.28      167.733
      3203.72      167.663
      3204.16      167.594
      3204.60      167.524
      3205.04      167.454
      3205.48      167.384
      3205.92      167.315
      3206.36      167.245
      3206.80      167.175
      3207.24      167.105
      3207.68      167.036
      3208.12      166.966
      3208.56      166.896
      3209.00      166.827
      3209.44      166.757
      3209.88      166.688
      3210.32      166.618
      3210.76      166.549
      3211.20      166.479
      3211.64      166.410
      3212.08      166.340
      3212.52      166.271
      3212.96      166.201
      3213.40      166.132
      3213.84      166.062
      3214.28      165.993
      3214.72      165.924
      3215.16      165.854
      3215.60      165.785
      3216.04      165.716
      3216.48      165.646
      3216.92      165.577
      3217.36      165.508
      3217.80      165.439
      3218.24      165.369
      3218.68      165.300
      3219.12      165.231
      3219.56      165.162
      3220.00      165.093
      3220.44      165.024
      3220.88      164.954
      3221.32      164.885
      3221.76      164.816
      3222.20      164.747
      3222.64      164.678
      3223.08      164.609
      3223.52      164.540
      3223.96      164.471
      3224.40      164.402
      3224.84      164.333
      3225.28      164.265
      3225.72      164.199
      3226.16      164.132
      3226.60      164.065
      3227.04      163.998
      3227.48      163.932
      3227.92      163.865
      3228.36      163.798
      3228.80      163.732
      3229.24      163.665
      3229.68      163.598
      3230.12      163.532
      3230.56      163.465
      3231.00      163.399
      3231.44      163.332
      3231.88      163.266
      3232.32      163.199
      3232.76      163.133
      3233.20      163.066
      3233.64      163.000
      3234.08      162.933
      3234.52      162.867
      3234.96      162.800
      3235.40      162.734
      3235.84      162.668
      3236.28      162.601
      3236.72      162.535
      3237.16      162.469
      3237.60      162.402
      3238.04      162.336
      3238.48      162.270
      3238.92      162.204
      3239.36      162.138
      3239.80      162.071
      3240.24      162.005
      3240.68      161.939
      3241.12      161.873
      3241.56      161.807
      3242.00      161.741
      3242.44      161.675
      3242.88      161.608
      3243.32      161.542
      3243.76      161.476
      3244.20      161.410
      3244.65      161.344
      3245.08      161.278
      3245.52      161.212
      3245.96      161.146
      3246.41      161.081
      3246.84      161.015
      3247.28      160.949
      3247.72      160.883
      3248.17      160.817
      3248.60      160.751
      3249.04      160.685
      3249.49      160.620
      3249.93      160.554
      3250.36      160.488
      3250.80      160.422
      3251.25      160.357
      3251.69      160.291
      3252.13      160.225
      3252.56      160.159
      3253.01      160.094
      3253.45      160.028
      3253.89      159.963
      3254.33      159.897
      3254.77      159.831
      3255.21      159.766
      3255.65      159.700
      3256.09      159.635
      3256.53      159.569
      3256.97      159.504
      3257.41      159.438
      3257.85      159.373
      3258.29      159.307
      3258.73      159.242
      3259.17      159.176
      3259.61      159.111
      3260.05      159.046
      3260.49      158.980
      3260.93      158.915
      3261.37      158.850
      3261.81      158.784
      3262.25      158.719
      3262.69      158.654
      3263.13      158.589
      3263.57      158.523
      3264.01      158.458
      3264.45      158.393
      3264.89      158.328
      3265.33      158.263
      3265.77      158.197
      3266.21      158.132
      3266.65      158.067
      3267.09      158.002
      3267.53      157.937
      3267.97      157.872
      3268.41      157.807
      3268.85      157.742
      3269.29      157.677
      3269.73      157.612
      3270.17      157.547
      3270.61      157.482
      3271.05      157.417
      3271.49      157.352
      3271.93      157.287
      3272.37      157.222
      3272.81      157.157
      3273.25      157.093
      3273.69      157.028
      3274.13      156.963
      3274.57      156.898
      3275.01      156.833
      3275.45      156.769
      3275.89      156.704
      3276.33      156.639
      3276.77      156.574
      3277.21      156.510
      3277.65      156.447
      3278.09      156.384
      3278.53      156.321
      3278.97      156.259
      3279.41      156.196
      3279.85      156.134
      3280.29      156.071
      3280.73      156.008
      3281.17      155.946
      3281.61      155.883
      3282.05      155.821
      3282.49      155.758
      3282.93      155.696
      3283.37      155.634
      3283.81      155.571
      3284.25      155.509
      3284.69      155.446
      3285.13      155.384
      3285.57      155.322
      3286.01      155.259
      3286.45      155.197
      3286.89      155.135
      3287.33      155.072
      3287.77      155.010
      3288.21      154.948
      3288.65      154.885
      3289.09      154.823
      3289.53      154.761
      3289.97      154.699
      3290.41      154.637
      3290.85      154.574
      3291.29      154.512
      3291.73      154.450
      3292.17      154.388
      3292.61      154.326
      3293.05      154.264
      3293.49      154.202
      3293.93      154.140
      3294.37      154.078
      3294.81      154.016
      3295.25      153.954
      3295.69      153.892
      3296.13      153.830
      3296.57      153.768
      3297.01      153.706
      3297.45      153.644
      3297.89      153.582
      3298.33      153.520
      3298.77      153.458
      3299.21      153.396
      3299.65      153.335
      3300.09      153.273
      3300.53      153.211
      3300.97      153.149
      3301.41      153.087
      3301.85      153.026
      3302.29      152.964
      3302.73      152.902
      3303.17      152.840
      3303.61      152.779
      3304.05      152.717
      3304.49      152.655
      3304.93      152.594
      3305.37      152.532
      3305.81      152.471
      3306.25      152.409
      3306.69      152.347
      3307.13      152.286
      3307.57      152.224
      3308.01      152.163
      3308.45      152.101
      3308.89      152.040
      3309.33      151.978
      3309.77      151.917
      3310.21      151.855
      3310.65      151.794
      3311.09      151.733
      3311.53      151.671
      3311.97      151.610
      3312.41      151.548
      3312.85      151.487
      3313.29      151.426
      3313.73      151.364
      3314.17      151.303
